;;;Temps;Profondeur (m);Surconsommation (%);Pression béton (bar);Vitesse d'avancement (m/h);Couple de rotation (bar);Vitesse de rotation (rev/min)
;;;00:15:25;10,57;20,6;3,3;189;64,0;10,0
;;;00:15:25;10,55;20,6;3,2;201;64,0;10,0
;;;00:15:26;10,53;20,6;3,2;195;64,0;10,0
;;;00:15:26;10,51;20,7;3,2;167;64,0;10,0
;;;00:15:27;10,49;20,7;3,3;202;64,0;10,0
;;;00:15:27;10,47;20,7;3,3;181;64,0;10,0
;;;00:15:28;10,45;20,7;3,4;176;64,0;10,0
;;;00:15:28;10,42;20,7;3,4;189;63,1;9,9
;;;00:15:29;10,40;20,7;3,3;207;62,9;9,9
;;;00:15:29;10,38;20,7;3,2;235;62,9;10,0
;;;00:15:30;10,35;20,7;3,2;140;62,9;10,0
;;;00:15:30;10,33;20,7;3,2;219;64,0;9,9
;;;00:15:31;10,31;20,7;3,2;213;64,0;9,9
;;;00:15:31;10,29;20,6;3,2;152;64,0;10,0
;;;00:15:32;10,26;20,6;3,3;191;64,0;10,0
;;;00:15:32;10,24;20,6;3,4;189;63,2;10,0
;;;00:15:33;10,22;20,6;3,2;189;62,9;10,0
;;;00:15:33;10,20;20,6;3,1;170;62,0;10,0
;;;00:15:33;10,18;20,6;3,2;195;61,8;10,0
;;;00:15:34;10,16;20,6;3,2;201;61,8;10,0
;;;00:15:35;10,13;20,6;3,2;176;61,8;10,0
;;;00:15:35;10,11;20,6;3,2;189;61,8;10,0
;;;00:15:36;10,09;20,6;3,3;219;61,8;9,9
;;;00:15:36;10,07;20,6;3,4;195;62,7;9,9
;;;00:15:37;10,04;20,6;3,3;195;62,9;10,0
;;;00:15:37;10,02;20,6;3,2;197;62,1;10,0
;;;00:15:37;10,00;20,5;3,2;276;61,8;10,0
;;;00:15:38;9,98;20,5;3,2;158;61,3;10,0
;;;00:15:38;9,95;20,5;3,2;116;60,8;10,0
;;;00:15:39;9,93;20,5;3,2;188;60,8;10,0
;;;00:15:40;9,91;20,5;3,3;182;60,8;10,0
;;;00:15:40;9,88;20,5;3,3;176;60,1;10,0
;;;00:15:41;9,86;20,5;3,2;182;59,7;10,0
;;;00:15:41;9,84;20,5;3,1;219;60,4;10,0
;;;00:15:42;9,82;20,5;3,1;189;60,8;10,0
;;;00:15:42;9,79;20,5;3,1;195;60,8;10,0
;;;00:15:43;9,77;20,5;3,2;201;60,8;10,0
;;;00:15:43;9,74;20,5;3,2;207;60,0;10,0
;;;00:15:44;9,72;20,5;3,3;219;59,7;10,0
;;;00:15:44;9,69;20,5;3,3;191;59,7;10,0
;;;00:15:45;9,67;20,5;3,1;166;59,5;10,0
;;;00:15:45;9,65;20,5;3,1;170;58,6;10,0
;;;00:15:46;9,63;20,5;3,1;170;58,6;10,0
;;;00:15:46;9,60;20,5;3,1;201;58,6;10,0
;;;00:15:47;9,58;20,5;3,1;195;58,9;10,0
;;;00:15:47;9,56;20,5;3,2;194;59,7;10,0
;;;00:15:48;9,54;20,5;3,2;184;59,7;10,0
;;;00:15:48;9,52;20,5;3,2;236;59,7;10,0
;;;00:15:49;9,49;20,5;3,1;184;59,7;10,0
;;;00:15:49;9,47;20,5;3,0;265;59,7;10,0
;;;00:15:50;9,45;20,5;3,0;178;59,7;10,0
;;;00:15:50;9,43;20,5;3,1;201;59,7;10,0
;;;00:15:51;9,40;20,5;3,1;182;59,7;10,0
;;;00:15:51;9,38;20,5;3,1;207;59,7;10,0
;;;00:15:52;9,36;20,5;3,2;164;59,7;10,0
;;;00:15:52;9,34;20,5;3,2;195;58,6;10,0
;;;00:15:53;9,32;20,5;3,1;201;58,6;10,0
;;;00:15:53;9,29;20,5;3,0;182;59,5;10,0
;;;00:15:54;9,27;20,5;3,0;189;59,7;10,0
;;;00:15:54;9,25;20,5;3,1;189;59,7;10,0
;;;00:15:55;9,23;20,5;3,0;215;59,7;10,0
;;;00:15:55;9,20;20,5;3,1;221;60,6;10,0
;;;00:15:56;9,17;20,5;3,1;167;60,5;10,0
;;;00:15:56;9,15;20,5;3,1;188;59,7;9,9
;;;00:15:57;9,13;20,5;3,0;207;59,4;9,9
;;;00:15:57;9,10;20,5;3,0;170;58,6;10,0
;;;00:15:58;9,08;20,4;3,0;170;58,9;10,0
;;;00:15:58;9,06;20,4;3,0;243;59,7;10,0
;;;00:15:59;9,04;20,4;3,1;188;59,8;10,0
;;;00:15:59;9,02;20,4;3,1;164;60,8;10,0
;;;00:16:00;9,00;20,4;3,1;207;60,6;10,0
;;;00:16:00;8,97;20,4;3,1;207;59,7;10,0
;;;00:16:01;8,95;20,3;2,9;213;59,8;10,0
;;;00:16:01;8,93;20,3;3,0;211;60,8;10,0
;;;00:16:02;8,91;20,3;3,1;198;60,8;10,0
;;;00:16:02;8,88;20,3;3,0;207;59,7;10,0
;;;00:16:03;8,85;20,2;3,0;175;59,7;10,0
;;;00:16:03;8,83;20,2;3,0;170;59,7;10,0
;;;00:16:04;8,81;20,2;3,1;195;59,7;10,0
;;;00:16:04;8,79;20,2;3,1;201;59,7;10,0
;;;00:16:05;8,77;20,2;3,0;176;59,8;10,0
;;;00:16:05;8,75;20,1;2,9;181;60,8;10,0
;;;00:16:06;8,73;20,1;3,0;158;60,8;10,0
;;;00:16:06;8,71;20,1;3,0;225;59,7;10,0
;;;00:16:07;8,68;20,1;3,0;182;59,7;10,0
;;;00:16:07;8,66;20,0;3,1;213;60,8;10,0
;;;00:16:08;8,64;20,0;3,1;182;60,6;10,0
;;;00:16:08;8,62;20,0;3,1;195;59,7;9,9
;;;00:16:09;8,59;20,0;3,0;170;59,7;9,9
;;;00:16:09;8,57;20,0;3,0;195;59,7;10,0
;;;00:16:10;8,55;20,0;3,0;365;59,7;10,0
;;;00:16:10;8,53;19,9;3,0;183;60,4;10,0
;;;00:16:11;8,51;19,9;3,1;276;60,8;10,0
;;;00:16:11;8,48;19,9;3,0;150;60,8;10,0
;;;00:16:12;8,46;19,9;3,1;219;60,8;10,0
;;;00:16:12;8,44;19,9;3,1;195;60,8;10,0
;;;00:16:13;8,42;19,9;3,0;182;60,8;10,0
;;;00:16:13;8,39;19,9;2,9;170;60,8;10,0
;;;00:16:14;8,37;19,9;3,0;195;60,8;10,0
;;;00:16:14;8,35;19,9;2,9;207;59,8;10,0
;;;00:16:15;8,32;19,9;2,9;207;59,7;10,0
;;;00:16:15;8,30;19,9;3,0;207;60,6;10,0
;;;00:16:16;8,28;19,9;3,1;170;60,8;10,0
;;;00:16:16;8,26;19,9;3,1;195;61,8;10,0
;;;00:16:17;8,24;19,9;3,0;207;61,8;10,0
;;;00:16:17;8,22;19,9;3,0;201;61,8;10,0
;;;00:16:18;8,19;19,9;3,0;176;61,8;10,0
;;;00:16:18;8,17;19,9;3,0;207;61,8;10,0
;;;00:16:19;8,15;19,9;3,1;215;61,8;10,0
;;;00:16:19;8,12;19,9;3,1;152;61,8;10,0
;;;00:16:20;8,10;19,9;3,1;170;61,8;10,0
;;;00:16:20;8,08;19,9;3,1;170;61,0;10,0
;;;00:16:21;8,06;19,9;3,0;170;60,8;10,0
;;;00:16:21;8,03;19,9;2,9;201;61,6;10,0
;;;00:16:22;8,01;19,9;2,9;213;61,8;10,0
;;;00:16:22;7,99;20,0;3,0;195;61,8;10,0
;;;00:16:23;7,97;20,0;3,1;189;61,8;10,0
;;;00:16:23;7,94;20,0;3,1;206;60,9;10,0
;;;00:16:24;7,92;20,0;3,1;188;60,8;10,0
;;;00:16:24;7,90;20,0;3,1;195;60,8;10,0
;;;00:16:25;7,87;20,0;3,0;259;60,8;10,0
;;;00:16:25;7,85;20,0;3,0;170;61,6;10,0
;;;00:16:26;7,82;20,0;3,0;216;61,8;10,0
;;;00:16:26;7,80;20,0;3,0;225;60,9;10,0
;;;00:16:27;7,78;20,0;3,0;112;60,8;10,0
;;;00:16:27;7,76;20,0;3,1;184;60,8;10,0
;;;00:16:28;7,73;20,0;3,1;151;60,9;10,0
;;;00:16:28;7,71;20,0;3,1;222;61,8;9,9
;;;00:16:29;7,69;20,0;3,0;176;61,8;9,9
;;;00:16:29;7,67;20,0;2,9;201;60,8;10,0
;;;00:16:30;7,64;20,0;3,0;182;60,8;10,0
;;;00:16:30;7,62;20,0;3,0;189;60,8;10,0
;;;00:16:31;7,60;20,0;3,1;181;60,8;10,0
;;;00:16:31;7,58;20,0;3,1;158;59,7;9,9
;;;00:16:32;7,56;20,0;3,1;243;59,7;9,9
;;;00:16:32;7,54;20,0;3,1;226;59,7;9,9
;;;00:16:33;7,52;20,0;3,0;150;59,7;9,9
;;;00:16:33;7,49;20,0;2,9;207;59,7;10,0
;;;00:16:34;7,47;19,9;3,0;189;59,7;10,0
;;;00:16:34;7,45;19,9;3,0;144;59,7;10,0
;;;00:16:35;7,43;19,9;3,0;181;59,7;10,0
;;;00:16:35;7,41;19,9;3,0;176;59,1;10,0
;;;00:16:36;7,39;19,9;3,1;201;58,6;10,0
;;;00:16:36;7,36;19,9;3,1;201;59,1;10,0
;;;00:16:37;7,34;19,8;3,0;201;59,7;10,0
;;;00:16:37;7,32;19,8;2,9;158;59,7;10,0
;;;00:16:38;7,30;19,8;2,9;243;59,7;10,0
;;;00:16:38;7,28;19,8;3,0;170;59,3;10,0
;;;00:16:39;7,25;19,7;3,0;189;58,6;10,0
;;;00:16:39;7,23;19,7;3,0;189;58,6;10,0
;;;00:16:40;7,21;19,7;3,1;170;58,6;10,0
;;;00:16:40;7,18;19,7;3,1;188;58,6;10,0
;;;00:16:41;7,16;19,6;3,0;201;58,6;10,0
;;;00:16:41;7,14;19,6;2,9;182;58,1;10,0
;;;00:16:41;7,12;19,6;3,0;243;57,5;10,0
;;;00:16:42;7,09;19,6;3,0;131;57,5;10,0
;;;00:16:43;7,07;19,5;3,0;243;57,5;10,0
;;;00:16:43;7,05;19,5;3,0;189;57,1;10,0
;;;00:16:44;7,03;19,5;3,1;207;56,4;10,0
;;;00:16:44;7,00;19,4;3,1;182;56,4;10,0
;;;00:16:45;6,98;19,4;3,0;219;56,4;10,0
;;;00:16:45;6,96;19,4;2,9;170;56,4;10,0
;;;00:16:46;6,94;19,4;2,9;167;56,4;10,0
;;;00:16:46;6,92;19,3;3,0;182;56,4;10,0
;;;00:16:47;6,89;19,3;3,0;182;56,4;10,0
;;;00:16:47;6,87;19,3;3,0;207;55,8;10,0
;;;00:16:48;6,85;19,3;3,0;182;54,3;10,0
;;;00:16:48;6,83;19,2;3,1;219;54,3;10,0
;;;00:16:49;6,80;19,2;3,0;229;54,3;10,0
;;;00:16:49;6,78;19,2;2,9;197;54,3;10,0
;;;00:16:50;6,75;19,2;2,9;169;54,3;10,0
;;;00:16:50;6,73;19,2;3,0;184;54,3;10,0
;;;00:16:51;6,70;19,1;3,0;213;54,3;10,0
;;;00:16:51;6,68;19,1;3,0;158;54,3;10,0
;;;00:16:52;6,66;19,1;3,0;225;54,3;10,0
;;;00:16:52;6,64;19,1;3,1;201;54,3;10,0
;;;00:16:53;6,61;19,1;2,9;195;54,3;10,0
;;;00:16:53;6,59;19,1;2,9;164;53,5;10,0
;;;00:16:54;6,57;19,1;2,9;243;53,2;10,0
;;;00:16:54;6,55;19,1;2,9;195;52,5;10,0
;;;00:16:55;6,53;19,1;3,0;195;52,1;10,0
;;;00:16:55;6,51;19,1;3,0;201;52,1;10,0
;;;00:16:56;6,48;19,1;3,0;182;52,1;10,0
;;;00:16:56;6,46;19,1;3,1;201;52,1;10,0
;;;00:16:57;6,44;19,1;3,0;211;52,1;10,0
;;;00:16:57;6,41;19,1;2,8;164;52,1;10,0
;;;00:16:58;6,39;19,1;2,9;211;52,1;10,0
;;;00:16:58;6,37;19,1;2,9;184;51,6;10,0
;;;00:16:59;6,35;19,1;2,9;189;51,0;10,0
;;;00:16:59;6,32;19,1;2,9;182;51,0;10,0
;;;00:17:00;6,30;19,1;3,0;207;51,0;10,0
;;;00:17:00;6,28;19,1;3,0;189;50,4;10,0
;;;00:17:01;6,25;19,1;3,0;172;50,0;10,0
;;;00:17:01;6,23;19,1;2,9;219;50,0;10,0
;;;00:17:02;6,21;19,1;2,8;195;50,0;10,0
;;;00:17:02;6,19;19,1;2,9;189;50,0;10,0
;;;00:17:03;6,16;19,1;2,9;243;50,0;10,0
;;;00:17:03;6,13;19,2;2,9;223;50,0;10,0
;;;00:17:04;6,11;19,2;3,0;195;50,0;10,0
;;;00:17:04;6,09;19,2;3,1;268;50,0;10,0
;;;00:17:05;6,07;19,2;2,9;152;50,0;10,0
;;;00:17:05;6,04;19,2;2,9;207;49,2;10,0
;;;00:17:06;6,02;19,2;2,9;170;48,9;10,0
;;;00:17:06;6,00;19,2;2,9;194;48,9;10,0
;;;00:17:07;5,98;19,2;2,9;195;48,9;10,0
;;;00:17:07;5,96;19,3;2,9;241;48,2;10,0
;;;00:17:08;5,94;19,3;3,0;170;47,8;10,0
;;;00:17:08;5,92;19,3;3,0;219;48,5;10,0
;;;00:17:09;5,90;19,3;2,9;201;48,9;10,0
;;;00:17:09;5,87;19,3;2,8;189;48,9;10,0
;;;00:17:10;5,85;19,3;2,8;170;48,9;10,0
;;;00:17:10;5,83;19,3;2,8;235;48,3;10,0
;;;00:17:11;5,81;19,3;2,8;170;47,8;10,0
;;;00:17:11;5,78;19,3;2,9;162;48,4;10,0
;;;00:17:12;5,76;19,3;2,9;182;48,9;10,0
;;;00:17:12;5,74;19,3;2,9;195;48,9;10,0
;;;00:17:13;5,71;19,3;2,9;170;48,9;10,0
;;;00:17:13;5,69;19,3;2,8;222;48,3;10,0
;;;00:17:14;5,67;19,3;2,8;181;47,8;10,0
;;;00:17:14;5,65;19,3;2,8;158;48,3;10,0
;;;00:17:15;5,63;19,3;2,8;182;48,9;10,0
;;;00:17:15;5,61;19,3;2,9;227;48,9;10,0
;;;00:17:16;5,58;19,2;2,9;187;48,9;10,0
;;;00:17:16;5,55;19,2;2,9;201;48,3;10,0
;;;00:17:17;5,53;19,2;2,9;176;47,8;10,0
;;;00:17:17;5,51;19,2;2,8;207;47,8;10,0
;;;00:17:18;5,49;19,2;2,7;201;47,8;10,0
;;;00:17:18;5,46;19,1;2,8;213;47,8;10,0
;;;00:17:19;5,44;19,1;2,8;158;47,8;10,0
;;;00:17:19;5,42;19,1;2,9;243;47,3;10,0
;;;00:17:20;5,40;19,0;2,9;194;46,7;10,0
;;;00:17:20;5,38;19,0;2,9;189;46,7;10,0
;;;00:17:21;5,36;19,0;2,8;201;46,7;10,0
;;;00:17:21;5,33;18,9;2,8;181;46,2;10,0
;;;00:17:22;5,31;18,9;2,7;207;45,6;10,0
;;;00:17:22;5,29;18,9;2,8;207;45,6;10,0
;;;00:17:23;5,26;18,8;2,8;207;45,6;10,0
;;;00:17:23;5,24;18,8;2,9;170;45,6;10,0
;;;00:17:24;5,22;18,7;2,9;216;45,6;10,0
;;;00:17:24;5,20;18,7;2,9;270;45,1;10,0
;;;00:17:25;5,17;18,6;2,9;156;44,6;10,0
;;;00:17:25;5,15;18,5;2,8;184;44,0;10,0
;;;00:17:26;5,13;18,5;2,7;176;43,5;10,0
;;;00:17:26;5,10;18,4;2,7;201;44,0;10,0
;;;00:17:27;5,08;18,4;2,8;213;44,6;10,0
;;;00:17:27;5,06;18,3;2,8;201;44,0;10,0
;;;00:17:28;5,04;18,2;2,8;182;43,5;10,0
;;;00:17:28;5,01;18,1;2,8;207;43,5;10,0
;;;00:17:29;4,99;18,1;2,8;164;43,5;10,0
;;;00:17:29;4,97;18,0;2,7;243;43,5;10,0
;;;00:17:30;4,95;17,9;2,7;195;43,5;10,0
;;;00:17:30;4,93;17,9;2,7;167;43,2;10,0
;;;00:17:31;4,91;17,8;2,7;195;42,4;10,0
;;;00:17:31;4,89;17,7;2,7;213;42,4;10,0
;;;00:17:32;4,86;17,6;2,8;176;42,4;10,0
;;;00:17:32;4,84;17,5;2,7;176;42,8;10,0
;;;00:17:33;4,81;17,4;2,8;233;43,5;10,0
;;;00:17:33;4,79;17,3;2,7;134;43,1;10,0
;;;00:17:34;4,77;17,2;2,6;168;42,4;10,0
;;;00:17:34;4,75;17,1;2,6;170;42,4;10,0
;;;00:17:35;4,72;17,0;2,7;170;42,4;10,0
;;;00:17:35;4,70;16,9;2,7;215;42,4;10,0
;;;00:17:36;4,68;16,8;2,7;201;42,4;10,0
;;;00:17:36;4,65;16,7;2,7;182;41,9;10,0
;;;00:17:37;4,63;16,6;2,7;184;41,3;10,0
;;;00:17:37;4,61;16,5;2,7;182;42,0;10,0
;;;00:17:38;4,59;16,4;2,6;207;42,4;10,0
;;;00:17:38;4,56;16,3;2,6;189;42,4;10,0
;;;00:17:39;4,54;16,2;2,7;149;42,4;10,0
;;;00:17:39;4,52;16,0;2,7;160;41,6;10,0
;;;00:17:40;4,49;15,9;2,7;172;41,3;10,0
;;;00:17:40;4,47;15,8;2,7;146;41,3;10,0
;;;00:17:41;4,45;15,7;2,8;205;41,3;10,0
;;;00:17:41;4,43;15,6;2,6;219;41,3;10,0
;;;00:17:42;4,40;15,4;2,6;189;41,3;10,0
;;;00:17:42;4,38;15,3;2,6;201;41,3;9,9
;;;00:17:43;4,36;15,2;2,6;201;41,3;9,9
;;;00:17:43;4,34;15,1;2,7;195;42,1;10,0
;;;00:17:44;4,31;15,0;2,7;181;42,4;10,0
;;;00:17:44;4,29;14,9;2,7;158;41,7;10,0
;;;00:17:45;4,27;14,7;2,7;213;41,3;10,0
;;;00:17:45;4,25;14,6;2,7;272;41,3;10,0
;;;00:17:46;4,22;14,5;2,6;195;41,3;9,9
;;;00:17:46;4,20;14,3;2,6;156;40,8;10,0
;;;00:17:47;4,18;14,2;2,6;187;40,2;10,0
;;;00:17:47;4,16;14,1;2,6;197;40,6;10,0
;;;00:17:48;4,13;14,0;2,7;174;41,3;10,0
;;;00:17:48;4,11;13,8;2,7;170;41,2;10,0
;;;00:17:49;4,09;13,7;2,7;207;40,2;10,0
;;;00:17:49;4,06;13,6;2,7;164;40,5;10,0
;;;00:17:50;4,04;13,4;2,5;195;41,3;10,0
;;;00:17:50;4,02;13,3;2,6;182;41,3;10,0
;;;00:17:51;4,00;13,2;2,6;235;41,3;10,0
;;;00:17:51;3,97;13,0;2,6;236;41,3;10,0
;;;00:17:51;3,95;12,9;2,6;219;40,2;10,0
;;;00:17:52;3,92;12,8;2,6;241;40,2;10,0
;;;00:17:52;3,90;12,7;2,7;174;40,2;10,0
;;;00:17:53;3,88;12,5;2,7;178;40,2;10,0
;;;00:17:54;3,85;12,4;2,6;162;41,3;9,9
;;;00:17:54;3,83;12,3;2,5;195;41,3;9,9
;;;00:17:55;3,80;12,1;2,5;170;40,2;10,0
;;;00:17:55;3,78;12,0;2,6;201;40,4;10,0
;;;00:17:56;3,75;11,9;2,6;213;41,3;10,0
;;;00:17:56;3,73;11,8;2,6;201;41,3;10,0
;;;00:17:57;3,71;11,6;2,7;213;41,3;9,9
;;;00:17:57;3,68;11,5;2,7;218;41,3;9,9
;;;00:17:57;3,66;11,4;2,5;268;41,3;10,0
;;;00:17:58;3,64;11,3;2,5;227;41,3;10,0
;;;00:17:58;3,62;11,2;2,5;207;40,5;10,0
;;;00:17:59;3,59;11,0;2,5;249;40,2;10,0
;;;00:17:59;3,57;10,9;2,5;223;41,1;10,0
;;;00:18:00;3,54;10,7;2,6;180;41,2;10,0
;;;00:18:01;3,52;10,6;2,6;158;40,2;10,0
;;;00:18:01;3,49;10,4;2,6;187;40,2;10,0
;;;00:18:01;3,47;10,3;2,6;213;41,2;10,0
;;;00:18:02;3,45;10,1;2,5;195;41,3;10,0
;;;00:18:02;3,42;10,0;2,5;201;41,3;10,0
;;;00:18:03;3,40;9,8;2,5;176;41,3;10,0
;;;00:18:04;3,38;9,6;2,6;194;40,2;10,0
;;;00:18:04;3,35;9,4;2,5;170;40,2;10,0
;;;00:18:04;3,33;9,2;2,6;203;40,2;10,0
;;;00:18:05;3,31;9,0;2,6;181;40,2;10,0
;;;00:18:05;3,29;8,7;2,6;195;40,9;10,0
;;;00:18:06;3,26;8,5;2,5;182;41,3;10,0
;;;00:18:06;3,24;8,2;2,5;193;41,3;10,0
;;;00:18:07;3,21;7,8;2,5;225;41,3;10,0
;;;00:18:07;3,19;7,5;2,5;245;42,1;10,0
;;;00:18:08;3,16;7,2;2,6;164;42,4;10,0
;;;00:18:08;3,14;6,8;2,6;170;42,4;10,0
;;;00:18:09;3,11;6,4;2,6;194;42,4;10,0
;;;00:18:09;3,09;5,9;2,6;170;42,4;10,0
;;;00:18:10;3,07;5,5;2,5;195;42,4;10,0
;;;00:18:10;3,04;4,9;2,5;170;41,5;10,0
;;;00:18:11;3,02;4,4;2,5;222;41,3;10,0
;;;00:18:11;2,99;3,8;2,5;187;41,3;10,0
;;;00:18:12;2,97;3,2;2,5;206;41,3;10,0
;;;00:18:12;2,94;2,7;2,5;213;42,3;10,0
;;;00:18:13;2,92;2,1;2,6;195;42,4;10,0
;;;00:18:13;2,90;1,3;2,6;268;42,4;9,9
;;;00:18:14;2,88;0,6;2,4;270;42,4;9,9
;;;00:18:14;2,85;-0,2;2,5;221;42,4;9,9
;;;00:18:15;2,83;-1,1;2,4;154;42,4;10,0
;;;00:18:15;2,81;-1,9;2,5;182;41,7;10,0
;;;00:18:16;2,79;-2,8;2,5;188;41,3;10,0
;;;00:18:16;2,76;-3,8;2,6;201;41,3;10,0
;;;00:18:17;2,74;-4,8;2,6;213;41,3;10,0
;;;00:18:17;2,71;-6,0;2,6;201;41,3;10,0
;;;00:18:18;2,69;-7,0;2,5;213;41,3;10,0
;;;00:18:18;2,67;-8,2;2,5;199;42,7;10,0
;;;00:18:19;2,64;-9,4;2,4;213;43,5;10,0
;;;00:18:19;2,62;-10,5;2,5;249;42,9;10,0
;;;00:18:20;2,60;-11,6;2,5;202;42,4;10,0
;;;00:18:20;2,58;-12,9;2,5;203;42,4;10,0
;;;00:18:21;2,56;-14,2;2,5;207;42,4;9,9
;;;00:18:21;2,53;-15,4;2,5;195;42,4;9,9
;;;00:18:22;2,51;-16,9;2,5;235;42,4;10,0
;;;00:18:22;2,49;-18,3;2,4;170;42,4;10,0
;;;00:18:22;2,47;-19,7;2,4;227;42,4;10,0
;;;00:18:23;2,44;-21,5;2,4;231;42,4;10,0
;;;00:18:23;2,42;-22,9;2,4;225;41,6;10,0
;;;00:18:24;2,40;-24,3;2,5;219;41,3;10,0
;;;00:18:24;2,38;-25,8;2,5;202;42,1;10,0
;;;00:18:25;2,36;-27,4;2,5;227;42,4;10,0
;;;00:18:25;2,33;-29,3;2,5;207;42,4;10,0
;;;00:18:26;2,31;-30,9;2,5;219;42,4;10,0
;;;00:18:26;2,29;-32,4;2,4;170;41,9;10,0
;;;00:18:27;2,27;-34,0;2,4;178;41,3;10,0
;;;00:18:27;2,25;-35,9;2,2;181;41,2;10,0
;;;00:18:28;2,22;-38,0;2,2;176;40,2;10,0
;;;00:18:28;2,19;-39,9;2,1;201;40,4;10,0
;;;00:18:29;2,17;-41,8;2,0;158;41,3;10,0
;;;00:18:29;2,15;-43,7;1,9;189;41,3;10,0
;;;00:18:30;2,12;-45,6;1,9;158;41,3;10,0
;;;00:18:30;2,10;-47,5;1,8;195;41,6;10,0
;;;00:18:31;2,07;-49,4;1,7;182;42,4;10,0
;;;00:18:31;2,05;-51,3;1,7;195;41,9;10,0
;;;00:18:32;2,02;-53,2;1,6;182;40,2;10,0
;;;00:18:32;2,00;-55,0;1,6;194;39,8;10,0
;;;00:18:33;1,98;-56,9;1,5;200;39,2;10,0
;;;00:18:33;1,95;-58,7;1,5;217;39,2;10,0
;;;00:18:34;1,93;-60,7;1,5;182;39,2;10,0
;;;00:18:34;1,90;-62,2;1,4;211;38,6;10,0
;;;00:18:35;1,88;-63,9;1,4;203;38,1;10,0
;;;00:18:35;1,86;-65,7;1,4;174;38,1;10,0
;;;00:18:36;1,83;-67,2;1,3;237;38,1;10,0
;;;00:18:36;1,81;-69,0;1,3;219;38,1;10,0
;;;00:18:37;1,78;-70,3;1,3;225;38,1;10,0
;;;00:18:37;1,76;-71,7;1,3;195;38,1;10,0
;;;00:18:38;1,74;-73,0;1,2;219;38,1;10,0
;;;00:18:38;1,72;-74,3;1,2;181;38,1;10,0
;;;00:18:39;1,70;-75,8;1,2;170;38,1;10,0
;;;00:18:39;1,67;-77,1;1,2;201;38,1;10,0
;;;00:18:40;1,65;-78,6;1,2;201;37,0;9,9
;;;00:18:40;1,62;-79,8;1,1;194;37,0;9,9
;;;00:18:41;1,60;-81,1;1,1;194;37,0;10,0
;;;00:18:41;1,57;-82,2;1,1;170;37,0;10,0
;;;00:18:42;1,55;-83,4;1,1;215;37,0;10,0
;;;00:18:42;1,53;-84,4;1,1;225;37,0;10,0
;;;00:18:43;1,50;-85,4;1,1;170;37,0;10,0
;;;00:18:43;1,48;-86,6;1,1;195;37,0;10,0
;;;00:18:44;1,45;-87,6;1,0;187;37,0;10,0
;;;00:18:44;1,43;-88,5;1,0;204;36,9;10,0
;;;00:18:45;1,40;-89,3;1,0;201;35,9;10,0
;;;00:18:45;1,38;-90,1;1,0;189;35,9;10,0
;;;00:18:46;1,35;-90,8;1,0;194;35,9;10,0
;;;00:18:46;1,33;-91,5;1,0;219;35,9;10,0
;;;00:18:47;1,30;-92,2;1,0;195;35,9;10,0
;;;00:18:47;1,28;-92,8;1,0;213;35,9;10,0
;;;00:18:48;1,26;-93,4;1,0;225;35,9;10,0
;;;00:18:48;1,23;-93,9;1,0;231;35,9;10,0
;;;00:18:49;1,21;-94,4;0,9;207;35,9;9,9
;;;00:18:49;1,19;-95,0;0,9;213;35,5;10,0
;;;00:18:50;1,16;-95,5;0,9;264;34,8;10,0
;;;00:18:50;1,13;-95,9;0,9;201;34,8;10,0
;;;00:18:51;1,10;-96,2;0,9;168;34,8;9,9
;;;00:18:51;1,08;-96,5;0,9;235;34,8;10,0
;;;00:18:52;1,06;-96,8;0,9;188;34,8;10,0
;;;00:18:52;1,04;-97,1;0,9;164;34,8;10,0
;;;00:18:53;1,02;-97,4;0,9;189;34,8;10,0
;;;00:18:53;0,99;-97,6;0,9;182;35,2;10,0
;;;00:18:54;0,97;-97,8;0,9;227;35,9;10,0
;;;00:18:54;0,95;-98,0;0,9;167;35,9;10,0
;;;00:18:55;0,93;-98,2;0,9;200;34,8;10,0
;;;00:18:55;0,90;-98,4;0,9;257;34,8;10,0
;;;00:18:56;0,88;-98,6;0,9;231;34,8;10,0
;;;00:18:56;0,86;-98,7;0,8;194;34,8;10,0
;;;00:18:57;0,83;-98,9;0,8;255;33,8;10,0
;;;00:18:57;0,81;-99,0;0,8;187;33,8;10,0
;;;00:18:58;0,78;-99,1;0,8;176;32,8;10,0
;;;00:18:58;0,76;-99,2;0,8;170;32,7;10,0
;;;00:18:59;0,74;-99,3;0,8;176;33,8;10,0
;;;00:18:59;0,71;-99,4;0,8;207;33,8;10,0
;;;00:19:00;0,69;-99,4;0,8;182;33,8;10,0
;;;00:19:00;0,67;-99,5;0,8;243;33,8;10,0
;;;00:19:01;0,64;-99,5;0,8;225;33,0;10,0
;;;00:19:01;0,62;-99,6;0,8;231;32,7;10,0
;;;00:19:02;0,60;-99,6;0,8;231;32,7;10,0
;;;00:19:02;0,57;-99,7;0,8;250;32,7;10,0
;;;00:19:03;0,55;-99,7;0,8;160;32,7;10,0
;;;00:19:03;0,52;-99,8;0,8;235;32,7;10,0
;;;00:19:04;0,49;-99,8;0,8;176;32,7;10,9
;;;00:19:04;0,47;-99,8;0,8;188;32,7;11,0
;;;00:19:05;0,45;-99,8;0,8;182;32,7;10,1
;;;00:19:05;0,43;-99,9;0,8;213;32,7;10,0
;;;00:19:06;0,40;-99,9;0,8;199;33,6;10,0
