;;;Temps;Profondeur (m);Surconsommation (%);Pression béton (bar);Vitesse d'avancement (m/h);Couple de rotation (bar);Vitesse de rotation (rev/min)
;;;00:09:24;21,05;26,2;8,2;157;93,6;9,7
;;;00:09:24;21,03;26,3;8,3;151;92,9;9,0
;;;00:09:25;21,01;26,4;8,5;164;93,4;9,0
;;;00:09:25;20,99;26,4;8,5;170;94,0;9,0
;;;00:09:26;20,97;26,5;7,6;161;94,0;9,0
;;;00:09:27;20,95;26,6;7,3;222;94,0;9,0
;;;00:09:27;20,93;26,6;7,7;141;94,0;9,0
;;;00:09:28;20,90;26,7;8,1;156;94,0;9,0
;;;00:09:28;20,88;26,7;8,4;199;94,0;9,0
;;;00:09:29;20,86;26,8;8,7;152;93,6;9,0
;;;00:09:29;20,84;26,8;9,0;169;92,9;9,0
;;;00:09:30;20,81;26,8;8,3;158;93,6;9,0
;;;00:09:31;20,79;26,9;7,5;170;94,0;8,9
;;;00:09:31;20,77;26,9;7,7;123;92,9;9,0
;;;00:09:32;20,75;26,9;7,9;135;93,1;9,0
;;;00:09:32;20,73;26,9;8,1;182;94,0;8,9
;;;00:09:33;20,71;26,9;8,3;165;93,5;9,3
;;;00:09:34;20,68;26,9;8,5;184;92,9;10,0
;;;00:09:34;20,66;26,9;8,6;161;93,6;9,3
;;;00:09:35;20,64;26,8;7,7;158;94,0;9,0
;;;00:09:35;20,62;26,8;7,3;170;92,9;9,0
;;;00:09:36;20,59;26,8;7,7;168;92,9;9,0
;;;00:09:36;20,57;26,7;8,2;166;92,9;9,0
;;;00:09:37;20,55;26,7;8,5;144;92,9;9,5
;;;00:09:38;20,52;26,6;8,8;173;92,9;10,0
;;;00:09:38;20,50;26,6;9,2;140;92,9;9,1
;;;00:09:39;20,48;26,5;8,3;156;92,9;9,0
;;;00:09:39;20,46;26,4;7,4;151;92,9;9,0
;;;00:09:40;20,43;26,3;7,7;200;93,5;9,0
;;;00:09:41;20,41;26,2;8,0;195;94,0;9,0
;;;00:09:41;20,39;26,1;8,3;141;93,2;9,0
;;;00:09:42;20,37;26,0;8,6;157;92,9;9,0
;;;00:09:42;20,34;25,9;8,7;178;92,9;9,0
;;;00:09:43;20,32;25,7;8,6;165;92,5;9,0
;;;00:09:44;20,29;25,6;7,5;133;91,8;9,0
;;;00:09:44;20,27;25,5;7,6;130;92,7;9,0
;;;00:09:45;20,25;25,4;8,0;176;92,9;9,0
;;;00:09:45;20,23;25,2;8,4;157;92,9;9,0
;;;00:09:46;20,21;25,1;8,8;151;92,4;9,0
;;;00:09:46;20,19;24,9;9,2;182;91,8;8,9
;;;00:09:47;20,16;24,7;9,2;162;91,8;9,0
;;;00:09:48;20,14;24,6;7,7;175;91,8;9,0
;;;00:09:48;20,12;24,4;7,4;176;91,8;9,9
;;;00:09:49;20,10;24,3;7,9;158;91,8;10,0
;;;00:09:49;20,08;24,1;8,3;135;91,8;9,0
;;;00:09:50;20,05;23,9;8,5;207;91,8;9,1
;;;00:09:51;20,03;23,7;8,7;177;91,8;10,0
;;;00:09:51;20,00;23,4;9,0;148;91,8;9,3
;;;00:09:53;19,96;23,2;7,9;73;92,4;8,9
;;;00:09:53;19,94;23,0;8,0;568;92,5;8,9
;;;00:09:53;19,92;22,8;8,1;219;91,8;9,0
;;;00:09:54;19,90;22,6;8,5;128;91,8;9,3
;;;00:09:54;19,88;22,5;8,6;121;91,8;9,9
;;;00:09:55;19,86;22,3;8,9;264;91,7;9,8
;;;00:09:56;19,84;22,0;9,0;75;90,7;9,2
;;;00:09:56;19,80;21,8;7,8;811;90,7;10,0
;;;00:09:57;19,78;21,6;7,4;234;90,7;10,0
;;;00:09:57;19,76;21,4;7,9;202;92,6;10,0
;;;00:09:58;19,74;21,3;8,2;116;92,9;10,0
;;;00:09:58;19,72;21,1;8,3;157;91,8;10,0
;;;00:09:59;19,69;20,9;8,6;164;91,8;10,0
;;;00:09:59;19,67;20,7;8,7;195;92,5;9,5
;;;00:10:00;19,65;20,5;8,9;213;92,9;9,2
;;;00:10:00;19,62;20,3;8,3;165;91,9;9,9
;;;00:10:01;19,59;20,2;7,2;209;91,8;10,0
;;;00:10:01;19,57;20,0;7,3;211;91,8;10,0
;;;00:10:02;19,55;19,9;7,9;176;91,8;10,0
;;;00:10:02;19,53;19,7;8,3;130;91,8;10,0
;;;00:10:03;19,51;19,6;8,7;236;91,8;10,0
;;;00:10:03;19,49;19,5;9,1;189;91,8;10,0
;;;00:10:04;19,47;19,3;9,5;189;91,8;10,0
;;;00:10:04;19,45;19,2;9,6;176;91,8;10,0
;;;00:10:05;19,42;19,1;7,8;193;91,8;10,0
;;;00:10:05;19,40;18,9;7,3;201;91,8;10,0
;;;00:10:06;19,38;18,8;7,9;189;91,8;10,0
;;;00:10:06;19,36;18,7;8,2;182;91,8;10,0
;;;00:10:07;19,34;18,6;8,5;195;91,5;10,0
;;;00:10:08;19,32;18,5;8,8;176;90,7;10,0
;;;00:10:08;19,29;18,4;9,0;201;90,7;10,0
;;;00:10:09;19,27;18,3;9,2;201;90,7;10,0
;;;00:10:09;19,25;18,2;8,7;195;90,7;10,0
;;;00:10:10;19,23;18,1;7,4;195;90,7;10,0
;;;00:10:10;19,21;18,0;7,5;189;91,1;10,0
;;;00:10:11;19,19;17,9;8,3;170;91,8;10,0
;;;00:10:11;19,16;17,9;8,7;203;91,4;10,0
;;;00:10:11;19,14;17,8;9,0;187;90,7;10,0
;;;00:10:12;19,12;17,7;9,5;207;90,7;10,0
;;;00:10:13;19,10;17,6;9,9;170;90,7;10,0
;;;00:10:13;19,08;17,6;10,2;176;90,7;10,0
;;;00:10:14;19,06;17,5;8,4;164;90,7;10,0
;;;00:10:14;19,04;17,5;7,6;176;90,7;10,0
;;;00:10:15;19,01;17,4;8,2;207;90,7;10,0
;;;00:10:15;18,99;17,3;8,6;207;90,7;10,0
;;;00:10:16;18,97;17,3;8,8;188;90,7;10,0
;;;00:10:16;18,95;17,2;9,1;182;90,7;10,0
;;;00:10:17;18,93;17,2;9,3;236;90,7;10,0
;;;00:10:17;18,91;17,1;9,5;156;90,7;10,0
;;;00:10:18;18,88;17,1;9,5;184;90,7;10,0
;;;00:10:18;18,86;17,0;7,7;170;90,7;10,0
;;;00:10:19;18,84;17,0;7,4;207;90,7;10,0
;;;00:10:19;18,82;17,0;8,3;164;90,0;10,0
;;;00:10:20;18,80;16,9;8,7;181;89,6;10,0
;;;00:10:20;18,78;16,9;9,1;176;89,6;10,0
;;;00:10:21;18,76;16,9;9,6;176;89,6;10,0
;;;00:10:21;18,74;16,8;10,0;195;90,2;10,0
;;;00:10:22;18,72;16,8;10,4;176;90,7;10,0
;;;00:10:22;18,69;16,7;9,0;201;90,7;10,0
;;;00:10:23;18,67;16,7;7,8;197;90,7;10,0
;;;00:10:23;18,65;16,7;8,1;227;90,7;10,0
;;;00:10:24;18,63;16,7;8,7;168;90,7;10,0
;;;00:10:24;18,60;16,6;9,0;137;90,0;10,0
;;;00:10:25;18,58;16,6;9,3;217;89,6;10,0
;;;00:10:25;18,56;16,6;9,6;182;89,6;10,0
;;;00:10:26;18,54;16,6;9,9;176;89,6;10,0
;;;00:10:26;18,51;16,5;10,1;164;89,6;10,0
;;;00:10:27;18,49;16,5;8,0;164;89,6;10,0
;;;00:10:27;18,47;16,5;7,5;182;89,6;9,9
;;;00:10:28;18,45;16,5;8,3;176;89,6;9,9
;;;00:10:28;18,43;16,4;9,0;195;88,7;9,9
;;;00:10:29;18,41;16,4;9,5;235;88,6;10,0
;;;00:10:29;18,39;16,4;9,7;138;89,2;10,0
;;;00:10:30;18,37;16,4;9,9;180;89,6;10,0
;;;00:10:30;18,34;16,4;10,2;195;89,6;10,0
;;;00:10:31;18,32;16,3;9,6;188;89,6;10,0
;;;00:10:31;18,30;16,3;7,8;162;89,6;10,0
;;;00:10:32;18,28;16,3;7,8;170;89,6;10,0
;;;00:10:32;18,26;16,3;8,5;182;88,8;10,0
;;;00:10:33;18,24;16,3;8,8;164;88,6;10,0
;;;00:10:33;18,21;16,3;9,0;164;88,6;10,0
;;;00:10:34;18,19;16,3;9,3;170;88,6;10,0
;;;00:10:34;18,17;16,3;9,5;207;88,6;10,0
;;;00:10:35;18,15;16,2;9,7;195;88,6;10,0
;;;00:10:35;18,13;16,2;8,4;182;89,5;10,0
;;;00:10:36;18,11;16,2;7,3;170;89,6;10,0
;;;00:10:36;18,09;16,2;7,8;174;89,6;10,0
;;;00:10:37;18,06;16,2;8,5;194;89,6;10,0
;;;00:10:37;18,04;16,2;9,0;170;88,8;10,0
;;;00:10:38;18,02;16,2;9,6;158;88,6;10,0
;;;00:10:38;18,00;16,2;9,9;158;88,6;10,0
;;;00:10:39;17,97;16,2;10,2;182;88,6;10,0
;;;00:10:39;17,95;16,2;9,6;217;88,6;10,0
;;;00:10:40;17,93;16,1;7,5;219;88,6;10,0
;;;00:10:40;17,91;16,1;7,6;176;88,6;10,0
;;;00:10:41;17,89;16,1;8,4;164;88,6;10,0
;;;00:10:42;17,87;16,1;8,8;189;88,6;10,0
;;;00:10:42;17,84;16,1;9,1;164;88,6;10,0
;;;00:10:43;17,82;16,1;9,2;164;88,6;9,9
;;;00:10:43;17,80;16,1;9,4;199;88,6;9,9
;;;00:10:44;17,77;16,1;9,7;158;88,6;10,0
;;;00:10:44;17,75;16,1;8,4;166;88,3;10,0
;;;00:10:45;17,73;16,1;7,2;154;87,5;10,0
;;;00:10:45;17,71;16,1;8,0;164;87,5;10,0
;;;00:10:46;17,69;16,1;8,7;195;87,5;10,0
;;;00:10:46;17,67;16,1;9,3;182;87,5;10,0
;;;00:10:47;17,65;16,1;9,8;201;87,5;10,0
;;;00:10:47;17,63;16,1;10,1;176;87,5;10,0
;;;00:10:48;17,60;16,1;10,5;164;87,5;9,9
;;;00:10:48;17,58;16,1;9,7;230;87,5;10,0
;;;00:10:49;17,55;16,2;7,5;232;87,5;10,0
;;;00:10:49;17,53;16,2;7,6;130;87,5;10,0
;;;00:10:50;17,51;16,2;8,0;207;87,5;10,0
;;;00:10:50;17,49;16,2;8,5;176;87,5;10,0
;;;00:10:51;17,46;16,2;8,9;164;87,5;10,0
;;;00:10:51;17,44;16,2;9,2;168;86,4;10,0
;;;00:10:52;17,42;16,2;9,5;182;86,4;10,0
;;;00:10:52;17,40;16,3;9,7;219;86,4;10,0
;;;00:10:53;17,38;16,3;7,5;182;86,4;10,0
;;;00:10:53;17,36;16,3;6,8;195;87,5;10,0
;;;00:10:54;17,33;16,3;7,8;195;87,5;10,0
;;;00:10:55;17,31;16,4;8,4;164;87,5;10,0
;;;00:10:55;17,29;16,4;9,0;176;87,3;10,0
;;;00:10:56;17,27;16,4;9,5;195;86,4;10,0
;;;00:10:56;17,25;16,5;9,9;195;86,4;10,0
;;;00:10:57;17,23;16,5;10,4;207;86,4;10,0
;;;00:10:57;17,20;16,6;9,0;208;86,4;10,0
;;;00:10:58;17,18;16,6;7,2;176;86,4;10,0
;;;00:10:58;17,16;16,7;7,4;182;86,3;10,0
;;;00:10:59;17,13;16,7;7,9;176;85,3;10,0
;;;00:10:59;17,11;16,8;8,4;163;85,6;10,0
;;;00:11:00;17,09;16,8;8,8;195;86,4;10,0
;;;00:11:00;17,07;16,9;9,1;158;86,4;10,0
;;;00:11:01;17,04;17,0;9,5;177;86,4;10,0
;;;00:11:01;17,02;17,1;9,8;164;86,4;10,0
;;;00:11:02;17,00;17,1;7,6;189;86,4;10,0
;;;00:11:02;16,98;17,2;6,7;170;85,7;10,0
;;;00:11:03;16,96;17,3;7,7;158;85,3;10,0
;;;00:11:03;16,94;17,4;8,3;164;85,3;10,0
;;;00:11:04;16,92;17,5;8,9;175;85,3;10,0
;;;00:11:04;16,89;17,6;9,3;206;85,3;10,0
;;;00:11:05;16,87;17,7;9,8;207;85,3;10,0
;;;00:11:05;16,85;17,8;10,1;176;85,3;10,0
;;;00:11:06;16,83;17,9;8,7;146;85,3;10,0
;;;00:11:06;16,80;18,0;6,9;207;85,3;10,0
;;;00:11:07;16,78;18,1;7,2;195;85,3;10,0
;;;00:11:07;16,76;18,2;7,9;155;85,3;10,0
;;;00:11:08;16,74;18,3;8,2;170;85,3;10,0
;;;00:11:08;16,72;18,4;8,6;189;85,3;10,0
;;;00:11:09;16,69;18,5;9,0;206;85,3;10,0
;;;00:11:09;16,67;18,6;9,4;195;84,5;10,0
;;;00:11:10;16,65;18,7;9,8;170;84,2;10,0
;;;00:11:10;16,63;18,9;8,4;176;84,2;10,0
;;;00:11:11;16,61;19,0;6,8;189;84,2;10,0
;;;00:11:11;16,59;19,1;7,4;195;84,2;10,0
;;;00:11:12;16,56;19,2;8,3;182;84,2;10,0
;;;00:11:12;16,54;19,3;9,0;189;84,2;10,0
;;;00:11:13;16,52;19,4;9,5;170;84,2;10,0
;;;00:11:14;16,50;19,6;10,3;60;84,2;10,0
;;;00:11:14;16,47;19,7;10,8;487;84,2;10,0
;;;00:11:15;16,45;19,8;8,3;268;84,2;10,0
;;;00:11:15;16,42;20,1;6,6;174;84,2;10,0
;;;00:11:16;16,38;20,2;7,6;103;83,8;9,9
;;;00:11:17;16,36;20,4;8,5;227;83,2;9,8
;;;00:11:18;16,32;20,5;9,0;90;83,2;8,8
;;;00:11:19;16,29;20,6;9,4;171;83,2;9,5
;;;00:11:19;16,27;20,7;8,1;115;83,2;9,4
;;;00:11:20;16,24;20,8;6,4;130;83,2;9,0
;;;00:11:21;16,22;20,9;7,7;130;81,6;8,8
;;;00:11:21;16,20;20,9;8,6;278;81,0;8,7
;;;00:11:21;16,18;21,0;9,3;133;81,0;8,9
;;;00:11:22;16,16;21,1;9,7;127;81,0;9,0
;;;00:11:23;16,14;21,2;10,4;192;81,0;8,6
;;;00:11:23;16,11;21,2;10,4;216;81,0;8,5
;;;00:11:24;16,09;21,3;7,1;166;81,0;8,7
;;;00:11:24;16,06;21,3;6,8;122;81,0;8,8
;;;00:11:25;16,04;21,4;7,8;157;81,0;8,9
;;;00:11:26;16,02;21,4;8,4;182;81,0;9,0
;;;00:11:26;16,00;21,5;8,8;184;81,0;9,0
;;;00:11:27;15,97;21,5;9,4;156;81,0;9,0
;;;00:11:27;15,95;21,5;9,9;189;81,0;9,0
;;;00:11:29;15,93;21,5;7,7;79;81,0;9,0
;;;00:11:29;15,91;21,5;7,1;310;81,0;9,0
;;;00:11:29;15,89;21,5;7,5;584;81,0;9,0
;;;00:11:29;15,87;21,5;8,0;361;81,0;9,0
;;;00:11:30;15,85;21,5;8,6;275;81,0;9,0
;;;00:11:30;15,83;21,5;9,5;212;81,0;9,0
;;;00:11:31;15,81;21,5;10,2;132;81,0;9,0
;;;00:11:32;15,79;21,5;10,8;192;81,0;9,0
;;;00:11:32;15,76;21,5;9,0;122;81,0;9,0
;;;00:11:33;15,74;21,4;6,4;310;81,0;9,0
;;;00:11:33;15,72;21,4;7,2;142;81,4;9,3
;;;00:11:34;15,69;21,4;8,0;230;82,1;10,0
;;;00:11:34;15,67;21,3;8,6;180;81,5;10,0
;;;00:11:35;15,64;21,3;9,1;180;81,0;10,0
;;;00:11:36;15,62;21,3;9,6;140;81,0;10,0
;;;00:11:36;15,60;21,2;10,0;130;81,0;10,0
;;;00:11:37;15,58;21,2;9,2;137;80,2;10,0
;;;00:11:37;15,55;21,1;6,3;236;79,9;10,0
;;;00:11:38;15,53;21,1;7,0;204;81,0;10,0
;;;00:11:38;15,51;21,0;8,3;158;81,0;9,9
;;;00:11:39;15,49;21,0;9,1;144;81,0;9,0
;;;00:11:39;15,46;20,9;9,8;144;81,0;9,4
;;;00:11:40;15,44;20,9;10,5;195;81,0;10,0
;;;00:11:41;15,41;20,8;10,8;194;81,0;10,0
;;;00:11:41;15,39;20,8;7,7;185;81,0;10,0
;;;00:11:42;15,37;20,8;6,0;195;79,9;9,9
;;;00:11:42;15,35;20,7;7,1;195;79,9;9,9
;;;00:11:43;15,33;20,7;7,7;182;79,9;10,0
;;;00:11:43;15,31;20,7;8,6;182;79,9;10,0
;;;00:11:44;15,28;20,7;9,2;195;81,0;10,0
;;;00:11:44;15,26;20,7;9,5;195;80,7;10,0
;;;00:11:45;15,24;20,7;10,0;186;79,9;9,9
;;;00:11:45;15,22;20,8;8,7;209;79,9;10,0
;;;00:11:46;15,20;20,8;6,0;209;79,9;10,0
;;;00:11:46;15,18;20,9;6,3;304;79,9;9,6
;;;00:11:47;15,16;20,9;7,5;148;79,9;8,9
;;;00:11:47;15,14;21,0;8,6;164;79,9;9,2
;;;00:11:48;15,12;21,2;9,4;164;79,9;10,0
;;;00:11:49;15,09;21,3;10,1;156;79,4;10,0
;;;00:11:49;15,07;21,5;10,7;184;78,8;10,0
;;;00:11:50;15,05;21,6;9,6;176;79,7;10,0
;;;00:11:50;15,03;21,9;6,3;176;79,9;10,0
;;;00:11:51;15,00;22,1;6,2;195;79,9;10,0
;;;00:11:51;14,98;22,4;7,2;185;79,9;10,0
;;;00:11:52;14,96;22,7;8,5;176;79,9;10,0
;;;00:11:52;14,94;23,0;9,2;176;79,7;10,0
;;;00:11:53;14,91;23,5;9,8;195;78,8;10,0
;;;00:11:53;14,89;23,9;10,2;213;78,8;9,6
;;;00:11:54;14,87;24,3;10,3;148;78,8;9,0
;;;00:11:54;14,85;24,9;7,1;140;78,8;9,4
;;;00:11:55;14,82;25,4;5,9;142;78,8;10,0
;;;00:11:56;14,80;26,0;7,5;172;78,8;10,0
;;;00:11:56;14,78;26,7;8,6;158;78,8;10,0
;;;00:11:57;14,76;27,5;9,7;170;79,5;9,3
;;;00:11:57;14,74;28,2;10,5;182;79,9;9,0
;;;00:11:58;14,72;29,0;10,9;182;79,9;9,0
;;;00:11:58;14,69;29,9;11,1;182;79,9;9,0
;;;00:11:59;14,67;30,9;7,6;176;79,2;9,6
;;;00:11:59;14,65;31,9;5,6;164;78,8;10,0
;;;00:12:00;14,63;33,0;6,6;207;78,8;10,0
;;;00:12:00;14,60;34,1;7,4;189;78,8;10,0
;;;00:12:01;14,58;35,5;8,4;209;78,8;9,3
;;;00:12:01;14,56;36,9;9,0;158;78,8;9,0
;;;00:12:02;14,54;38,6;9,6;140;78,8;9,6
;;;00:12:02;14,51;40,1;10,0;151;78,8;10,0
;;;00:12:03;14,49;41,6;10,1;207;78,8;9,1
;;;00:12:03;14,46;43,4;6,7;200;78,8;9,0
;;;00:12:04;14,44;45,2;5,7;182;78,8;9,9
;;;00:12:04;14,41;47,1;7,2;207;78,8;10,0
;;;00:12:05;14,39;48,9;8,5;195;78,8;10,0
;;;00:12:05;14,37;51,0;9,5;219;78,8;10,0
;;;00:12:06;14,34;52,9;10,2;213;77,8;10,0
;;;00:12:06;14,32;55,3;10,6;200;77,8;10,0
;;;00:12:07;14,29;57,3;11,1;222;78,8;10,0
;;;00:12:08;14,27;59,3;7,5;140;78,8;9,6
;;;00:12:08;14,25;61,4;6,1;138;78,8;8,9
;;;00:12:09;14,23;63,6;7,4;141;78,8;9,8
;;;00:12:09;14,21;66,0;8,4;268;78,8;10,0
;;;00:12:10;14,18;68,1;9,3;219;78,8;10,0
;;;00:12:10;14,16;70,1;9,9;195;78,8;10,0
;;;00:12:11;14,14;72,2;10,1;195;78,8;10,0
;;;00:12:11;14,12;74,3;10,6;170;78,8;10,0
;;;00:12:12;14,10;76,6;10,1;181;78,8;10,0
;;;00:12:12;14,08;79,2;6,0;201;78,8;10,0
;;;00:12:13;14,05;81,2;5,7;200;78,3;10,0
;;;00:12:13;14,03;83,2;7,4;195;77,8;10,0
;;;00:12:13;14,01;85,4;8,6;267;77,8;10,0
;;;00:12:14;13,99;87,5;9,6;189;77,8;10,0
;;;00:12:15;13,96;89,7;10,4;201;78,2;10,0
;;;00:12:15;13,94;92,2;11,0;200;78,8;10,0
;;;00:12:16;13,91;94,2;11,4;251;78,4;9,6
;;;00:12:16;13,89;95,9;8,7;143;77,8;9,0
;;;00:12:17;13,87;97,5;5,4;150;78,3;9,5
;;;00:12:19;13,85;99,3;8,1;30;78,8;10,0
;;;00:12:20;13,82;101,0;10,5;182;78,8;10,0
;;;00:12:20;13,80;102,5;10,7;225;78,8;10,0
;;;00:12:21;13,77;103,7;6,9;207;78,0;9,2
;;;00:12:21;13,75;104,7;4,9;195;77,8;9,0
;;;00:12:22;13,73;105,8;6,3;167;77,8;9,8
;;;00:12:22;13,71;106,8;7,9;201;77,8;10,0
;;;00:12:23;13,69;107,5;9,5;243;78,5;9,3
;;;00:12:23;13,66;108,1;10,4;219;78,8;9,0
;;;00:12:24;13,64;108,6;10,9;200;78,2;9,6
;;;00:12:24;13,62;108,9;11,6;275;77,8;10,0
;;;00:12:25;13,60;109,0;11,7;213;77,8;10,0
;;;00:12:25;13,57;109,0;7,2;187;77,8;10,0
;;;00:12:26;13,55;109,0;4,7;180;77,8;10,0
;;;00:12:36;13,54;108,7;9,1;6;78,6;9,7
;;;00:12:46;13,54;108,3;2,1;0;79,1;9,8
;;;00:12:56;13,54;108,3;0,3;0;79,9;9,6
;;;00:13:03;13,54;108,3;0,3;0;44,7;6,8
;;;00:13:03;13,54;108,3;0,3;1;12,2;0,0
;;;00:13:13;13,54;108,3;0,3;1;75,6;6,7
;;;00:13:23;13,54;108,3;0,3;0;87,0;9,0
;;;00:13:33;13,51;108,3;0,4;8;88,6;9,0
;;;00:13:34;13,49;107,7;0,8;201;89,1;9,0
;;;00:13:34;13,47;106,9;1,1;182;87,5;9,0
;;;00:13:35;13,45;106,1;1,5;211;87,5;9,0
;;;00:13:35;13,42;105,2;2,1;204;87,5;9,0
;;;00:13:36;13,40;103,7;2,4;170;87,5;9,0
;;;00:13:36;13,38;102,4;2,5;189;87,5;8,9
;;;00:13:37;13,35;100,8;3,5;164;87,5;8,9
;;;00:13:37;13,33;99,2;5,5;213;87,5;9,0
;;;00:13:38;13,31;97,5;7,8;182;87,8;9,0
;;;00:13:38;13,28;95,5;10,0;201;88,6;9,0
;;;00:13:39;13,26;93,6;11,5;195;88,6;9,0
;;;00:13:39;13,24;91,4;12,0;201;88,6;9,0
;;;00:13:40;13,21;89,1;7,4;212;88,2;9,0
;;;00:13:40;13,19;87,0;5,6;182;87,5;9,0
;;;00:13:41;13,17;84,9;7,8;158;87,5;9,0
;;;00:13:41;13,15;82,3;8,7;235;87,5;9,0
;;;00:13:42;13,12;79,7;10,5;213;87,5;9,0
;;;00:13:42;13,10;77,4;11,2;227;87,5;9,0
;;;00:13:43;13,08;75,1;11,1;182;87,3;9,0
;;;00:13:43;13,06;72,6;11,6;185;86,4;9,0
;;;00:13:43;13,04;69,4;11,9;194;86,4;9,0
;;;00:13:44;13,01;66,9;9,3;161;87,4;9,0
;;;00:13:45;12,99;64,1;5,7;169;87,5;9,0
;;;00:13:45;12,96;61,3;7,2;190;86,4;9,0
;;;00:13:46;12,94;58,5;9,0;207;86,4;9,0
;;;00:13:46;12,91;56,2;10,6;231;86,4;9,0
;;;00:13:47;12,89;53,8;11,4;195;86,4;9,0
;;;00:13:47;12,87;51,3;11,7;202;86,4;9,0
;;;00:13:47;12,85;48,8;11,8;200;86,4;9,0
;;;00:13:48;12,83;46,2;12,4;200;85,5;9,0
;;;00:13:48;12,80;41,9;6,7;200;85,3;9,0
;;;00:13:50;12,76;39,4;6,3;71;85,3;8,9
;;;00:13:50;12,74;37,0;8,4;476;85,3;9,0
;;;00:13:51;12,71;34,8;9,1;225;85,9;9,2
;;;00:13:51;12,69;32,6;9,5;185;87,5;9,9
;;;00:13:52;12,67;29,6;9,8;158;87,5;9,9
;;;00:13:52;12,63;27,2;10,1;191;87,5;10,0
;;;00:13:53;12,60;25,2;8,9;231;86,9;10,0
;;;00:13:53;12,58;23,5;5,1;199;86,4;10,0
;;;00:13:54;12,56;21,6;5,9;147;85,8;10,0
;;;00:13:54;12,53;20,0;7,9;247;85,3;10,0
;;;00:13:55;12,51;18,5;9,5;182;85,3;10,0
;;;00:13:55;12,49;17,2;10,5;167;85,3;10,0
;;;00:13:56;12,47;15,6;11,3;205;85,3;10,0
;;;00:13:56;12,45;14,2;11,8;150;85,3;10,0
;;;00:13:57;12,42;11,1;11,7;156;85,3;9,9
;;;00:13:58;12,37;10,1;5,2;237;85,3;9,8
;;;00:13:58;12,35;9,1;6,0;437;85,3;10,0
;;;00:13:59;12,32;8,2;7,1;208;85,1;10,0
;;;00:13:59;12,30;7,3;8,1;186;84,2;10,0
;;;00:13:59;12,28;6,2;8,9;203;84,2;10,0
;;;00:14:00;12,26;5,4;9,5;189;83,6;10,0
;;;00:14:00;12,23;4,7;10,0;235;83,2;9,9
;;;00:14:01;12,21;3,9;9,9;257;83,2;10,0
;;;00:14:01;12,19;3,2;9,9;151;83,2;10,0
;;;00:14:02;12,17;2,4;6,2;214;83,5;9,9
;;;00:14:02;12,14;1,9;4,5;256;84,2;9,7
;;;00:14:03;12,12;1,2;5,1;227;84,2;9,7
;;;00:14:03;12,09;0,8;7,1;201;83,2;10,0
;;;00:14:03;12,07;-0,2;8,5;194;83,2;10,0
;;;00:14:05;12,02;-0,7;10,1;85;84,1;10,0
;;;00:14:05;11,98;-1,0;11,5;560;84,2;10,0
;;;00:14:06;11,96;-1,2;11,8;218;84,1;10,0
;;;00:14:06;11,94;-1,5;6,3;214;83,2;9,8
;;;00:14:06;11,92;-1,7;6,9;298;83,2;9,8
;;;00:14:07;11,89;-1,9;7,6;183;82,6;9,8
;;;00:14:07;11,86;-2,1;9,7;188;82,1;9,9
;;;00:14:08;11,84;-2,2;12,6;235;81,5;9,9
;;;00:14:08;11,82;-2,2;14,3;232;81,0;9,9
;;;00:14:09;11,80;-2,3;14,2;236;81,0;9,9
;;;00:14:09;11,77;-2,3;15,1;178;81,0;9,7
;;;00:14:10;11,75;-2,3;15,7;290;81,0;9,7
;;;00:14:10;11,73;-2,3;16,4;276;81,5;9,9
;;;00:14:10;11,71;-2,3;16,0;249;82,1;10,0
;;;00:14:11;11,68;-2,1;7,1;307;82,1;10,0
;;;00:14:12;11,64;-2,0;11,1;85;82,1;9,9
;;;00:14:12;11,61;-1,8;19,4;466;82,1;9,8
;;;00:14:13;11,59;-1,7;21,1;365;82,1;9,8
;;;00:14:13;11,57;-1,5;23,4;331;81,4;9,8
;;;00:14:13;11,55;-1,3;24,7;190;81,0;9,9
;;;00:14:14;11,53;-1,1;23,5;199;81,0;9,8
;;;00:14:14;11,50;-0,9;24,3;157;81,0;9,8
;;;00:14:15;11,48;-0,7;22,0;243;81,0;9,8
;;;00:14:15;11,46;-0,4;8,3;227;81,0;10,0
;;;00:14:16;11,44;0,1;8,3;201;81,0;10,0
;;;00:14:16;11,40;0,4;10,8;214;81,0;10,0
;;;00:14:17;11,38;0,7;12,5;268;81,0;10,0
;;;00:14:17;11,36;1,1;13,4;242;81,0;10,0
;;;00:14:18;11,33;1,5;13,5;224;81,0;10,0
;;;00:14:18;11,31;1,8;12,8;224;81,0;10,0
;;;00:14:19;11,29;2,2;13,1;218;81,0;10,0
;;;00:14:19;11,27;2,6;13,1;187;80,1;10,0
;;;00:14:19;11,25;3,1;12,5;204;79,9;10,0
;;;00:14:20;11,22;3,5;5,8;254;79,9;10,0
;;;00:14:20;11,20;3,9;5,0;174;79,9;10,0
;;;00:14:21;11,18;4,4;7,3;195;80,1;10,0
;;;00:14:21;11,15;4,9;9,2;225;81,0;10,0
;;;00:14:22;11,13;5,3;10,7;225;80,7;10,0
;;;00:14:22;11,11;5,7;12,5;181;79,9;10,0
;;;00:14:23;11,09;6,3;12,5;219;79,9;10,0
;;;00:14:23;11,06;6,8;13,3;219;79,9;10,0
;;;00:14:24;11,04;7,3;13,1;231;79,9;10,0
;;;00:14:24;11,02;7,7;6,7;227;79,9;10,0
;;;00:14:25;11,00;8,3;4,9;222;79,9;10,0
