;;;Temps;Profondeur (m);Surconsommation (%);Pression béton (bar);Vitesse d'avancement (m/h);Couple de rotation (bar);Vitesse de rotation (rev/min)
;;;00:05:28;22,04;58,1;1,2;335;243,3;20,0
;;;00:05:29;22,06;58,1;1,2;198;243,3;20,0
;;;00:05:29;22,09;58,1;1,2;232;243,3;19,9
;;;00:05:30;22,11;58,1;1,2;173;244,0;19,9
;;;00:05:30;22,13;58,1;1,2;215;247,6;20,0
;;;00:05:30;22,16;58,1;1,2;243;247,6;20,0
;;;00:05:31;22,18;58,1;1,2;243;244,5;20,0
;;;00:05:31;22,20;58,1;1,2;260;243,3;20,0
;;;00:05:32;22,23;58,1;1,2;251;242,9;20,0
;;;00:05:32;22,25;58,1;1,2;236;241,1;19,9
;;;00:05:32;22,27;58,1;1,2;284;241,1;19,9
;;;00:05:33;22,29;58,1;1,2;235;245,6;20,0
;;;00:05:33;22,32;58,1;1,2;215;246,5;20,0
;;;00:05:34;22,34;58,1;1,2;260;245,4;20,0
;;;00:05:34;22,36;58,1;1,2;250;243,3;19,9
;;;00:05:34;22,39;58,1;1,2;235;243,3;19,9
;;;00:05:35;22,41;58,1;1,2;282;245,0;19,9
;;;00:05:35;22,43;58,1;1,2;203;245,4;19,9
;;;00:05:36;22,46;58,1;1,2;292;247,2;20,3
;;;00:05:36;22,48;58,1;1,2;227;249,8;20,9
;;;00:05:36;22,50;58,1;1,2;229;249,8;20,9
;;;00:05:37;22,52;58,1;1,2;284;248,0;20,1
;;;00:05:37;22,55;58,1;1,2;243;247,6;20,0
;;;00:05:38;22,57;58,1;1,2;195;247,3;20,0
;;;00:05:38;22,59;58,1;1,2;218;246,5;20,0
;;;00:05:39;22,61;58,1;1,2;215;246,5;20,0
;;;00:05:39;22,64;58,1;1,2;251;249,8;20,0
;;;00:05:39;22,66;58,1;1,2;202;249,8;20,0
;;;00:05:40;22,68;58,1;1,2;195;249,8;19,9
;;;00:05:40;22,70;58,1;1,2;227;249,8;19,8
;;;00:05:41;22,73;58,1;1,2;229;249,8;19,8
;;;00:05:41;22,75;58,1;1,2;414;249,8;20,0
;;;00:05:41;22,78;58,1;1,2;302;249,8;20,0
;;;00:05:42;22,80;58,1;1,2;199;252,8;19,9
;;;00:05:42;22,82;58,1;1,2;192;255,2;19,9
;;;00:05:43;22,84;58,1;1,2;220;254,7;19,9
;;;00:05:43;22,87;58,1;1,2;235;251,9;20,0
;;;00:05:43;22,89;58,1;1,2;251;251,9;20,0
;;;00:05:44;22,91;58,1;1,2;215;250,7;20,5
;;;00:05:44;22,93;58,1;1,2;251;249,8;20,9
;;;00:05:45;22,96;58,1;1,2;215;251,6;20,6
;;;00:05:45;22,98;58,1;1,2;268;256,2;20,0
;;;00:05:45;23,00;58,1;1,2;259;256,2;20,0
;;;00:05:46;23,02;58,1;1,2;236;254,7;20,7
;;;00:05:46;23,05;58,1;1,2;308;254,1;21,0
;;;00:05:47;23,07;58,1;1,2;209;254,4;20,6
;;;00:05:47;23,09;58,1;1,2;328;255,2;19,9
;;;00:05:47;23,12;58,1;1,2;243;255,2;19,9
;;;00:05:48;23,14;58,1;1,2;240;258,0;20,0
;;;00:05:48;23,16;58,1;1,2;229;258,4;20,0
;;;00:05:49;23,19;58,1;1,2;219;260,6;20,0
;;;00:05:49;23,21;58,1;1,2;231;261,6;19,9
;;;00:05:50;23,23;58,1;1,2;182;191,4;16,0
;;;00:05:50;23,25;58,1;1,2;201;121,2;12,0
;;;00:05:51;23,27;58,1;1,2;182;120,6;12,0
;;;00:05:51;23,30;58,1;1,2;182;120,2;12,0
;;;00:05:52;23,32;58,1;1,2;158;120,8;12,0
;;;00:05:52;23,34;58,1;1,2;170;121,2;12,0
;;;00:05:53;23,36;58,1;1,2;164;120,4;12,0
;;;00:05:53;23,38;58,1;1,2;158;120,2;12,0
;;;00:05:54;23,40;58,1;1,2;175;121,8;12,0
;;;00:05:54;23,42;58,1;1,2;200;122,3;12,0
;;;00:05:55;23,45;58,1;1,2;154;122,3;12,0
;;;00:05:55;23,47;58,1;1,2;211;122,3;12,0
;;;00:05:56;23,49;58,1;1,2;162;123,3;11,1
;;;00:05:56;23,51;58,1;1,2;148;123,4;11,0
;;;00:05:57;23,53;58,1;1,2;219;125,3;11,0
;;;00:05:58;23,56;58,1;1,2;195;125,6;11,0
;;;00:05:58;23,58;58,1;1,2;182;124,6;11,0
;;;00:05:59;23,60;58,1;1,2;164;124,5;11,0
;;;00:05:59;23,62;58,1;1,2;182;124,5;11,0
;;;00:06:00;23,64;58,1;1,2;195;124,5;11,0
;;;00:06:00;23,66;58,1;1,2;195;125,6;11,0
;;;00:06:01;23,69;58,1;1,2;213;125,6;11,0
;;;00:06:01;23,71;58,1;1,2;181;127,7;10,9
;;;00:06:02;23,73;58,1;1,2;189;127,7;10,9
;;;00:06:02;23,75;58,1;1,2;207;127,7;12,0
;;;00:06:03;23,77;58,1;1,2;207;127,7;12,0
;;;00:06:03;23,79;58,1;1,2;182;126,6;11,0
;;;00:06:04;23,82;58,1;1,2;235;126,6;11,0
;;;00:06:04;23,85;58,1;1,2;199;126,6;12,0
;;;00:06:05;23,87;58,1;1,2;213;125,8;11,6
;;;00:06:05;23,89;58,1;1,2;201;124,5;11,0
;;;00:06:06;23,91;58,1;1,2;156;124,9;11,0
;;;00:06:06;23,93;58,1;1,2;164;125,6;11,0
;;;00:06:07;23,95;58,1;1,2;170;126,4;11,4
;;;00:06:07;23,97;58,1;1,2;170;127,7;12,0
;;;00:06:08;24,00;58,1;1,2;170;127,2;11,5
;;;00:06:08;24,02;58,1;1,2;170;126,6;11,0
;;;00:06:09;24,04;58,1;1,2;161;126,0;11,6
;;;00:06:09;24,06;58,1;1,2;170;125,6;12,0
;;;00:06:10;24,08;58,1;1,2;164;125,6;11,2
;;;00:06:11;24,11;58,1;1,2;184;125,6;10,9
;;;00:06:11;24,13;58,1;1,2;195;126,6;11,0
;;;00:06:12;24,15;58,1;1,2;167;127,5;11,0
;;;00:06:12;24,18;58,1;1,2;172;129,9;11,0
;;;00:06:13;24,20;58,1;1,2;164;129,1;11,3
;;;00:06:13;24,22;58,1;1,2;170;127,7;12,0
;;;00:06:14;24,24;58,1;1,2;156;127,1;12,0
;;;00:06:14;24,26;58,1;1,2;176;126,6;12,0
;;;00:06:15;24,28;58,1;1,2;176;127,5;11,2
;;;00:06:16;24,30;58,1;1,2;157;127,7;11,0
;;;00:06:16;24,33;58,1;1,2;156;128,7;11,0
;;;00:06:17;24,35;58,1;1,2;168;129,9;11,0
;;;00:06:17;24,37;58,1;1,2;161;132,0;11,0
;;;00:06:18;24,39;58,1;1,2;152;131,4;11,0
;;;00:06:18;24,41;58,1;1,2;176;131,0;11,0
;;;00:06:19;24,43;58,1;1,2;150;131,0;10,9
;;;00:06:20;24,45;58,1;1,2;178;131,0;10,9
;;;00:06:20;24,48;58,1;1,2;217;131,0;12,0
;;;00:06:21;24,51;58,1;1,2;167;131,3;12,0
;;;00:06:21;24,53;58,1;1,2;152;132,0;12,0
;;;00:06:22;24,55;58,1;1,2;164;132,7;11,4
;;;00:06:23;24,57;58,1;1,2;146;133,1;11,0
;;;00:06:23;24,59;58,1;1,2;158;133,1;11,0
;;;00:06:24;24,61;58,1;1,2;146;133,1;11,0
;;;00:06:24;24,64;58,1;1,2;173;133,1;11,0
;;;00:06:25;24,66;58,1;1,2;151;132,6;11,0
;;;00:06:25;24,68;58,1;1,2;151;132,0;11,0
;;;00:06:26;24,70;58,1;1,2;168;132,9;11,0
;;;00:06:27;24,73;58,1;1,2;156;133,2;11,0
;;;00:06:27;24,75;58,1;1,2;156;134,2;11,0
;;;00:06:28;24,77;58,1;1,2;152;135,5;11,0
;;;00:06:29;24,79;58,1;1,2;178;136,4;11,0
;;;00:06:29;24,81;58,1;1,2;134;137,3;11,0
;;;00:06:30;24,83;58,1;1,2;156;137,8;11,0
;;;00:06:30;24,85;58,1;1,2;133;140,7;10,9
;;;00:06:31;24,87;58,1;1,2;146;141,2;11,0
;;;00:06:32;24,89;58,1;1,2;151;141,8;11,0
;;;00:06:32;24,92;58,1;1,2;146;140,9;11,0
;;;00:06:33;24,94;58,1;1,2;131;140,9;11,0
;;;00:06:34;24,96;58,1;1,2;102;141,8;11,0
;;;00:06:34;24,98;58,1;1,2;155;140,9;11,0
;;;00:06:35;25,00;58,1;1,2;146;141,0;11,0
;;;00:06:35;25,02;58,1;1,2;112;143,9;11,0
;;;00:06:36;25,04;58,1;1,2;93;144,6;11,0
;;;00:06:37;25,06;58,1;1,2;151;145,0;11,0
;;;00:06:37;25,08;58,1;1,2;113;145,0;11,0
;;;00:06:38;25,10;58,1;1,2;118;146,9;11,0
;;;00:06:39;25,12;58,1;1,2;151;148,2;11,0
;;;00:06:39;25,14;58,1;1,2;128;148,2;11,0
;;;00:06:40;25,16;58,1;1,2;141;148,9;11,0
;;;00:06:41;25,19;58,1;1,2;114;149,3;11,0
;;;00:06:42;25,21;58,1;1,2;129;149,3;11,0
;;;00:06:42;25,23;58,1;1,2;141;152,2;11,0
;;;00:06:43;25,25;58,1;1,2;111;153,6;11,0
;;;00:06:44;25,27;58,1;1,2;111;155,8;11,0
;;;00:06:44;25,29;58,1;1,2;136;161,2;11,0
;;;00:06:45;25,31;58,1;1,2;146;161,7;11,0
;;;00:06:46;25,33;58,1;1,2;162;162,3;11,0
;;;00:06:46;25,35;58,1;1,2;151;165,7;11,0
;;;00:06:47;25,37;58,1;1,2;194;166,6;11,0
;;;00:06:47;25,39;58,1;1,2;157;168,8;10,9
;;;00:06:48;25,42;58,1;1,2;156;170,5;10,9
;;;00:06:48;25,44;58,1;1,2;162;173,1;11,0
;;;00:06:49;25,46;58,1;1,2;178;173,8;11,0
;;;00:06:49;25,48;58,1;1,2;232;174,2;11,0
;;;00:06:50;25,51;58,1;1,2;195;175,8;11,0
;;;00:06:50;25,53;58,1;1,2;162;177,4;11,0
;;;00:06:51;25,55;58,1;1,2;182;178,1;11,0
;;;00:06:52;25,57;58,1;1,2;184;178,5;11,0
;;;00:06:52;25,60;58,1;1,2;175;182,8;11,0
;;;00:06:53;25,62;58,1;1,2;157;184,0;11,0
;;;00:06:53;25,64;58,1;1,2;156;185,0;11,0
;;;00:06:54;25,66;58,1;1,2;156;188,8;11,0
;;;00:06:55;25,68;58,1;1,2;151;191,4;11,0
;;;00:06:55;25,70;58,1;1,2;152;195,2;11,0
;;;00:06:56;25,73;58,1;1,2;180;196,3;11,0
;;;00:06:56;25,75;58,1;1,2;160;201,2;11,0
;;;00:06:57;25,77;58,1;1,2;138;201,6;11,0
;;;00:06:58;25,79;58,1;1,2;141;202,2;11,0
;;;00:06:58;25,82;58,1;1,2;156;201,5;11,0
;;;00:06:59;25,84;58,1;1,2;173;201,2;11,0
;;;00:06:59;25,86;58,1;1,2;134;203,3;11,0
;;;00:07:00;25,88;58,1;1,2;132;204,1;11,0
;;;00:07:05;25,91;58,1;1,2;16;212,4;11,0
;;;00:07:06;25,93;58,1;1,2;175;215,7;11,0
;;;00:07:06;25,95;58,1;1,2;234;213,0;11,0
;;;00:07:07;25,97;58,1;1,2;236;213,0;11,0
;;;00:07:07;25,99;58,1;1,2;276;214,1;11,0
;;;00:07:08;26,01;58,1;1,2;174;214,1;11,0
;;;00:07:08;26,04;58,1;1,2;219;223,8;11,0
;;;00:07:11;26,05;58,1;1,2;26;228,5;11,0
;;;00:07:11;26,05;58,1;1,3;0;206,6;10,0
;;;00:07:11;26,05;58,1;1,3;0;206,6;10,0
;;;00:07:11;26,05;58,1;1,2;0;206,6;10,0
;;;00:07:11;26,05;58,1;1,3;0;206,9;10,0
;;;00:07:21;26,03;58,0;1,6;9;208,1;10,0
;;;00:07:21;26,01;58,0;2,0;243;206,2;10,0
;;;00:07:22;25,98;57,7;2,0;194;204,4;10,0
;;;00:07:22;25,96;57,5;2,1;201;204,9;10,0
;;;00:07:23;25,94;57,2;2,2;213;206,6;9,9
;;;00:07:23;25,91;56,2;2,3;215;206,0;9,9
;;;00:07:24;25,89;55,6;2,3;156;204,4;10,0
;;;00:07:24;25,86;54,9;2,4;201;205,2;10,0
;;;00:07:25;25,84;54,0;2,5;207;207,6;10,0
;;;00:07:25;25,82;53,1;2,6;212;205,2;10,0
;;;00:07:26;25,79;52,0;2,6;213;201,2;10,0
;;;00:07:26;25,77;51,1;2,7;176;199,5;10,0
;;;00:07:27;25,74;49,6;2,8;200;196,8;10,0
;;;00:07:27;25,72;48,5;2,9;170;196,4;10,0
;;;00:07:28;25,70;47,4;3,0;187;195,8;10,0
;;;00:07:28;25,68;46,3;3,0;187;196,1;10,0
;;;00:07:29;25,66;45,1;3,0;170;197,9;10,0
;;;00:07:29;25,64;44,0;3,0;263;197,9;10,0
;;;00:07:29;25,61;42,4;2,9;162;196,3;10,0
;;;00:07:30;25,59;41,2;2,9;308;195,8;10,0
;;;00:07:30;25,57;39,7;2,7;182;195,1;10,0
;;;00:07:31;25,55;38,2;2,6;219;194,7;10,0
;;;00:07:31;25,52;36,6;2,6;201;192,7;10,0
;;;00:07:32;25,50;35,3;2,6;227;191,4;10,0
;;;00:07:32;25,48;33,7;2,6;225;189,8;10,0
;;;00:07:33;25,45;32,1;2,6;231;187,1;10,0
;;;00:07:33;25,43;30,8;2,6;215;185,3;10,0
;;;00:07:34;25,41;29,3;2,6;189;182,8;10,0
;;;00:07:34;25,38;27,7;2,6;176;181,2;10,0
;;;00:07:35;25,36;26,4;2,6;219;178,5;10,0
;;;00:07:35;25,34;25,2;2,6;235;178,5;10,0
;;;00:07:36;25,32;23,7;2,7;219;177,5;10,0
;;;00:07:36;25,29;21,8;2,7;237;177,4;10,0
;;;00:07:37;25,26;20,5;2,7;219;173,1;10,0
;;;00:07:37;25,24;19,1;2,8;195;173,1;10,0
;;;00:07:38;25,22;18,0;2,9;188;172,0;10,0
;;;00:07:38;25,20;16,9;3,0;203;172,0;10,0
;;;00:07:38;25,17;15,6;2,9;199;170,0;10,0
;;;00:07:39;25,15;14,5;2,9;237;168,8;10,0
;;;00:07:39;25,13;13,5;2,9;201;167,2;10,0
;;;00:07:40;25,11;12,5;2,9;195;166,6;10,0
;;;00:07:40;25,09;11,6;3,0;235;165,9;10,0
;;;00:07:41;25,06;10,7;3,0;231;162,3;10,0
;;;00:07:41;25,04;9,8;3,0;209;162,3;10,0
;;;00:07:42;25,02;8,8;3,1;194;159,0;10,0
;;;00:07:42;24,99;7,8;3,2;195;158,5;10,0
;;;00:07:43;24,96;6,8;3,1;225;154,7;10,0
;;;00:07:43;24,94;6,0;3,1;257;154,2;10,0
;;;00:07:44;24,91;5,3;3,1;245;150,4;10,0
;;;00:07:44;24,89;4,8;3,2;268;150,4;10,0
;;;00:07:44;24,87;4,2;3,3;194;147,7;10,0
;;;00:07:45;24,85;3,6;3,4;219;147,2;10,0
;;;00:07:45;24,82;3,0;3,5;189;144,7;10,0
;;;00:07:46;24,80;2,6;3,6;195;143,9;10,0
;;;00:07:46;24,78;2,2;3,7;235;141,2;10,0
;;;00:07:47;24,76;1,8;3,7;222;138,5;10,0
;;;00:07:47;24,74;1,4;3,5;164;137,3;10,0
;;;00:07:48;24,72;1,0;3,5;227;135,3;10,0
;;;00:07:48;24,69;0,7;3,5;219;134,9;10,0
;;;00:07:48;24,67;0,4;3,6;214;132,0;10,0
;;;00:07:49;24,65;0,1;3,7;219;132,0;10,0
;;;00:07:50;24,62;-0,1;3,8;231;129,6;10,0
;;;00:07:50;24,60;-0,3;3,9;203;128,8;10,0
;;;00:07:50;24,58;-0,4;4,0;194;128,2;10,0
;;;00:07:51;24,56;-0,6;4,1;187;127,7;10,0
;;;00:07:51;24,53;-0,7;4,2;176;127,2;10,0
;;;00:07:52;24,51;-0,8;4,0;243;126,6;10,0
;;;00:07:52;24,49;-0,8;4,0;235;126,6;10,0
;;;00:07:53;24,47;-0,8;4,0;215;125,6;10,0
;;;00:07:53;24,45;-0,8;4,1;203;125,6;10,0
;;;00:07:53;24,43;-0,8;4,3;222;126,3;10,0
;;;00:07:54;24,41;-0,8;4,4;211;126,6;10,0
;;;00:07:54;24,39;-0,7;4,5;282;126,6;10,0
;;;00:07:55;24,37;-0,7;4,5;222;125,6;10,0
;;;00:07:55;24,34;-0,5;4,6;142;125,6;10,0
;;;00:07:55;24,32;-0,4;4,8;187;125,6;10,0
;;;00:07:56;24,30;-0,3;4,8;183;125,6;10,0
;;;00:07:56;24,28;-0,1;4,4;268;125,6;10,0
;;;00:07:57;24,26;0,1;4,6;195;125,6;10,0
;;;00:07:57;24,23;0,3;4,5;215;125,6;10,0
;;;00:07:57;24,21;0,5;4,8;195;124,8;10,0
;;;00:07:58;24,19;0,7;4,8;227;124,5;10,0
;;;00:07:58;24,17;1,0;4,8;215;124,8;10,0
;;;00:07:59;24,15;1,3;5,0;187;126,6;10,0
;;;00:07:59;24,13;1,6;5,0;209;126,6;10,0
;;;00:07:59;24,11;1,9;5,1;235;127,5;10,0
;;;00:08:00;24,09;2,2;5,2;235;127,7;10,0
;;;00:08:00;24,06;2,6;5,2;229;127,1;10,0
;;;00:08:01;24,04;2,9;5,0;235;125,6;10,0
;;;00:08:01;24,02;3,3;5,0;236;125,6;10,0
;;;00:08:01;24,00;4,1;5,0;243;126,5;10,0
;;;00:08:03;23,96;4,6;5,3;110;126,6;9,9
;;;00:08:03;23,93;5,0;5,4;472;126,6;9,9
;;;00:08:03;23,91;5,6;5,5;209;126,0;9,9
;;;00:08:04;23,88;6,0;5,6;331;125,6;10,0
;;;00:08:04;23,86;6,5;5,6;215;125,6;10,0
;;;00:08:05;23,84;7,3;5,7;153;125,6;10,0
;;;00:08:05;23,80;7,8;5,4;191;125,8;10,0
;;;00:08:06;23,78;8,3;5,2;204;126,6;10,0
;;;00:08:06;23,76;8,8;5,5;331;126,6;10,0
;;;00:08:07;23,74;9,6;5,6;122;126,6;9,9
;;;00:08:07;23,71;10,4;5,6;297;126,6;9,9
;;;00:08:08;23,68;10,9;5,7;246;126,6;10,0
;;;00:08:08;23,65;11,4;5,8;170;125,8;9,8
;;;00:08:09;23,63;11,9;5,9;211;124,5;9,6
;;;00:08:09;23,61;12,5;6,0;187;124,6;9,6
;;;00:08:10;23,59;13,0;5,6;150;125,6;10,0
;;;00:08:11;23,56;13,5;5,6;90;125,6;10,0
;;;00:08:11;23,54;14,0;5,9;171;125,6;10,0
;;;00:08:12;23,52;14,5;6,0;220;125,6;10,0
;;;00:08:12;23,50;14,9;6,1;176;125,6;10,0
;;;00:08:13;23,48;15,6;6,2;124;125,6;10,0
;;;00:08:13;23,45;16,1;6,4;109;125,6;10,0
;;;00:08:14;23,43;16,6;6,2;277;125,6;10,0
;;;00:08:15;23,40;17,0;5,8;153;124,9;10,0
;;;00:08:15;23,38;17,4;6,0;133;124,5;10,0
;;;00:08:16;23,36;17,9;6,2;110;125,6;10,0
;;;00:08:17;23,33;18,4;6,4;141;125,6;10,0
;;;00:08:17;23,31;18,7;6,4;161;125,7;10,0
;;;00:08:18;23,29;19,1;6,6;122;126,6;10,0
;;;00:08:19;23,26;19,5;6,7;156;125,8;10,0
;;;00:08:19;23,24;19,8;6,0;109;124,5;10,0
;;;00:08:20;23,21;20,1;6,3;146;124,5;10,0
;;;00:08:21;23,19;20,3;6,6;121;124,5;10,0
;;;00:08:21;23,17;20,6;6,7;93;124,5;10,0
;;;00:08:22;23,15;20,8;7,0;197;122,3;10,0
;;;00:08:22;23,13;21,0;7,1;135;122,3;10,0
;;;00:08:23;23,10;21,2;7,1;116;123,4;10,0
;;;00:08:24;23,08;21,3;6,3;94;123,4;10,0
;;;00:08:24;23,06;21,5;6,6;180;123,3;10,0
;;;00:08:25;23,03;21,5;6,8;146;122,3;10,0
;;;00:08:26;23,01;21,6;6,9;96;122,3;10,0
;;;00:08:26;22,99;21,7;7,1;170;122,3;10,0
;;;00:08:27;22,97;21,7;7,2;88;122,3;10,0
;;;00:08:28;22,95;21,7;6,7;95;122,3;9,9
;;;00:08:28;22,92;21,7;6,6;242;122,3;9,9
;;;00:08:29;22,89;21,7;6,8;181;121,3;10,0
;;;00:08:29;22,87;21,6;7,2;144;121,2;10,0
;;;00:08:30;22,85;21,5;7,3;54;121,2;10,0
;;;00:08:31;22,82;21,5;7,4;133;119,5;9,9
;;;00:08:31;22,80;21,3;7,6;150;119,2;9,9
;;;00:08:32;22,78;21,2;7,3;115;120,2;9,6
;;;00:08:33;22,76;21,1;6,8;137;118,7;9,8
;;;00:08:33;22,74;20,9;6,9;122;118,0;10,0
;;;00:08:34;22,71;20,7;7,1;145;118,0;10,0
;;;00:08:35;22,69;20,5;7,2;94;118,0;10,0
;;;00:08:35;22,67;20,4;7,3;165;118,0;10,0
;;;00:08:36;22,64;20,1;7,4;135;119,0;10,0
;;;00:08:37;22,62;19,9;7,2;126;119,1;9,9
;;;00:08:37;22,60;19,7;6,7;195;119,1;9,8
;;;00:08:38;22,57;19,5;6,5;159;118,6;9,9
;;;00:08:38;22,55;19,2;7,0;98;118,0;10,0
;;;00:08:39;22,53;18,9;7,1;697;118,0;10,0
;;;00:08:39;22,50;18,7;7,2;243;118,0;10,0
;;;00:08:40;22,48;18,4;7,3;171;117,3;10,0
;;;00:08:40;22,46;18,1;7,4;222;116,9;10,0
;;;00:08:41;22,43;17,8;7,5;177;116,9;9,9
;;;00:08:42;22,40;17,5;6,6;156;116,9;9,9
;;;00:08:42;22,38;17,3;6,5;168;116,9;10,0
;;;00:08:43;22,35;17,1;6,9;178;116,9;10,0
;;;00:08:43;22,33;16,8;6,9;149;116,9;10,0
;;;00:08:44;22,31;16,6;7,0;204;116,9;10,0
;;;00:08:44;22,29;16,4;7,0;195;116,9;10,0
;;;00:08:45;22,27;16,2;7,1;170;116,9;10,0
;;;00:08:45;22,24;16,0;7,2;152;116,9;10,0
;;;00:08:46;22,22;15,8;7,0;207;116,4;10,0
;;;00:08:46;22,20;15,6;6,4;189;115,8;10,0
;;;00:08:47;22,18;15,4;6,4;182;115,8;10,0
;;;00:08:47;22,16;15,3;6,8;181;115,8;10,0
;;;00:08:48;22,14;15,1;6,9;176;115,3;10,0
;;;00:08:48;22,12;15,0;7,0;187;114,8;10,0
;;;00:08:48;22,09;14,8;7,1;140;115,0;10,0
;;;00:08:49;22,07;14,7;7,3;205;115,8;10,0
;;;00:08:50;22,05;14,5;7,4;195;115,3;10,0
;;;00:08:50;22,03;14,4;7,1;201;113,7;10,0
;;;00:08:51;22,01;14,3;6,5;182;114,5;10,0
;;;00:08:51;21,98;14,2;6,4;194;115,8;10,0
;;;00:08:52;21,96;14,1;6,8;207;115,0;10,0
;;;00:08:52;21,94;14,1;6,8;195;113,7;10,0
;;;00:08:53;21,92;14,0;6,9;176;113,7;10,0
;;;00:08:53;21,89;14,0;7,0;201;113,7;10,0
;;;00:08:54;21,87;13,9;7,0;164;114,2;10,0
;;;00:08:54;21,85;13,9;7,1;182;114,8;10,0
;;;00:08:55;21,83;13,9;7,0;213;114,8;10,0
;;;00:08:55;21,80;13,8;6,3;183;114,8;10,0
;;;00:08:56;21,78;13,8;6,3;171;114,0;10,0
;;;00:08:56;21,76;13,8;6,7;150;113,7;10,0
;;;00:08:57;21,74;13,9;6,8;229;114,4;10,0
;;;00:08:57;21,71;13,9;6,9;176;114,8;10,0
;;;00:08:58;21,69;13,9;7,0;176;113,4;10,0
;;;00:08:58;21,67;14,0;7,2;212;112,6;10,0
;;;00:08:59;21,65;14,0;7,4;182;112,6;10,0
;;;00:08:59;21,63;14,1;6,8;176;112,6;10,0
;;;00:09:00;21,60;14,1;6,4;201;112,6;10,0
;;;00:09:00;21,58;14,2;6,5;164;112,6;10,0
;;;00:09:01;21,56;14,3;6,8;241;112,6;10,0
;;;00:09:01;21,54;14,3;6,8;213;112,6;10,0
;;;00:09:02;21,52;14,4;6,9;176;112,6;10,0
;;;00:09:02;21,50;14,5;7,0;206;112,6;10,0
;;;00:09:03;21,48;14,7;7,2;108;112,6;10,0
;;;00:09:04;21,44;14,8;6,6;161;112,6;9,7
;;;00:09:04;21,42;14,9;6,4;373;112,6;9,7
;;;00:09:05;21,40;15,0;6,4;199;111,9;9,6
;;;00:09:05;21,38;15,1;6,8;135;111,5;9,6
;;;00:09:06;21,36;15,2;6,8;195;112,0;9,6
;;;00:09:06;21,33;15,4;7,0;184;112,6;9,5
;;;00:09:07;21,31;15,5;7,1;172;112,3;9,6
;;;00:09:07;21,29;15,7;7,3;154;111,5;10,0
;;;00:09:08;21,27;15,8;7,4;186;111,5;10,0
;;;00:09:08;21,24;15,9;6,7;238;111,5;10,0
;;;00:09:09;21,22;16,0;6,4;213;111,5;10,0
;;;00:09:09;21,20;16,2;6,5;207;111,5;9,9
;;;00:09:10;21,18;16,3;6,7;195;111,3;9,9
;;;00:09:10;21,16;16,4;6,8;201;110,4;10,0
;;;00:09:11;21,14;16,6;6,9;201;110,4;10,0
;;;00:09:11;21,12;16,7;7,0;164;110,4;10,0
;;;00:09:12;21,10;16,9;7,1;182;110,0;10,0
;;;00:09:12;21,08;17,0;7,2;182;109,4;10,0
;;;00:09:13;21,06;17,2;6,6;182;109,4;10,0
;;;00:09:13;21,03;17,3;6,3;219;109,4;10,0
;;;00:09:14;21,01;17,6;6,5;191;108,7;10,0
;;;00:09:15;20,97;17,7;6,9;103;108,3;9,9
;;;00:09:16;20,95;17,9;7,2;313;108,3;9,8
;;;00:09:16;20,92;18,0;7,2;208;109,4;9,6
;;;00:09:17;20,90;18,1;7,3;127;109,4;9,6
;;;00:09:17;20,88;18,3;6,7;177;109,4;10,4
;;;00:09:18;20,86;18,4;6,3;155;109,4;10,2
;;;00:09:18;20,83;18,6;6,5;132;109,4;10,0
;;;00:09:19;20,81;18,7;6,7;203;108,8;9,8
;;;00:09:19;20,79;18,8;6,7;148;108,3;9,7
;;;00:09:20;20,77;18,9;6,8;268;108,3;9,8
;;;00:09:20;20,75;19,0;6,9;182;108,3;10,0
;;;00:09:21;20,73;19,2;7,0;195;108,9;10,0
;;;00:09:22;20,70;19,3;6,9;195;109,4;10,0
;;;00:09:22;20,68;19,4;6,2;176;109,4;10,0
;;;00:09:23;20,66;19,5;6,1;140;109,4;10,0
;;;00:09:23;20,64;19,6;6,5;157;108,4;10,0
;;;00:09:24;20,62;19,7;6,6;162;108,4;10,0
;;;00:09:24;20,60;19,8;6,8;165;109,4;10,0
;;;00:09:25;20,57;19,9;7,0;195;108,9;10,0
;;;00:09:25;20,55;20,0;7,1;157;108,3;10,0
;;;00:09:26;20,53;20,1;6,7;170;109,1;10,0
;;;00:09:27;20,50;20,2;6,2;168;109,4;10,0
;;;00:09:27;20,48;20,3;6,2;164;109,4;10,0
;;;00:09:28;20,45;20,4;6,5;72;108,7;10,0
;;;00:09:29;20,42;20,5;6,7;322;108,0;10,0
;;;00:09:29;20,39;20,6;6,7;166;107,2;9,9
;;;00:09:30;20,37;20,7;6,8;133;107,2;10,0
;;;00:09:30;20,35;20,7;6,6;141;107,2;10,0
;;;00:09:31;20,33;20,8;6,0;109;107,2;10,0
;;;00:09:32;20,31;20,9;6,0;159;107,2;10,0
;;;00:09:32;20,28;20,9;6,4;203;108,3;10,0
;;;00:09:33;20,26;21,0;6,5;130;108,1;10,0
;;;00:09:33;20,24;21,0;6,7;235;107,2;10,0
;;;00:09:34;20,22;21,1;6,8;161;107,2;10,0
;;;00:09:34;20,19;21,2;6,9;184;107,2;10,0
;;;00:09:35;20,17;21,2;6,6;161;106,8;10,0
;;;00:09:35;20,15;21,2;6,0;140;106,1;10,0
;;;00:09:36;20,13;21,3;5,9;158;106,1;10,0
;;;00:09:36;20,11;21,3;6,2;164;106,1;10,0
;;;00:09:37;20,09;21,4;6,2;182;106,1;10,0
